"_id","name","description","category","desired_stock","standard_price","stock","wholesale_cost","condition","disabled","managed","minimum_stock","brand","size","upc","category_1","category_2","category_3","features","specifications","__v","in_stock","last_updated","threshold_stock"
"5fec0a247fe8fd990da16d58","Sales Tax",,,,"0",,,,,"1",,,,,,,,,,,,,
"602055eb654c0a0dbd6d382f","misc charge",,"Uncategorized","0","0","0","0","Used","1",,,"none","none",,,,,,,"0",,,
"60230922654c0a0dbd6d3833","speedEZ fenders&install",,"Uncategorized","1","50","2","23","New",,,"1","none","none","123",,,,,,"0",,,
"6023099b654c0a0dbd6d3838","fender&install used",,"Uncategorized","1","5","-1","1","Used",,,,"none","none",,,,,,,"0",,,
"60258a9c654c0a0dbd6d383c","bar tape cotton cloth",,"Uncategorized","3","10","-1","4.8","New",,,"2","none","none","0",,,,,,"0",,,
"602afb80654c0a0dbd6d3852","Honey Stinger (box)",,"Uncategorized","1","22","-1","13.53","New","1",,,"none","none","123",,,,,,"0",,,
"602afc23654c0a0dbd6d3857","Altus Cantilever brake",,"Brake","2","15","-2","8.8","New",,,,"Shimano","none","123",,,,,,"0",,,
"602afca4654c0a0dbd6d3858","V brake shimano",,"Brake","2","15","-5","8.69","New",,,"2","Shimano","none","123",,,,,,"0",,,
"602afce8654c0a0dbd6d3859","Long reach road brake caliper",,"Brake","2","25","-2","17.35","New",,,,"Shimano","none","123",,,,,,"0",,,
"602b0146654c0a0dbd6d3860","SKS fender hardware only",,"Uncategorized","1","5","-1","2.55","New","1",,,"none","none","123",,,,,,"0",,,
"603442e7654c0a0dbd6d38fa","refurb schwinn",,"Uncategorized","-1","130","-1","130","Used",,,,"Schwinn","none","0",,,,,,"0",,,
"6034490b654c0a0dbd6d390a","Retrospec Harper BASE",,"Bike","10","329.99","-97","180","New",,,"5","Retrospec","none","123",,,,,,"0",,,
"6034560b654c0a0dbd6d3914","700 x 28c tire",,"Tire","6","17","-11","9.15","New",,,"2","schwalbe lugano","700 X 28C","123",,,,,,"0",,,
"60345aa5654c0a0dbd6d3915","Chain (10spd)",,"Uncategorized","3","25","-4","16.85","New",,,"1","none","none","766759710361",,,,,,"0",,,
"6036b101654c0a0dbd6d39b7","26 x 1.95 tire",,"Tire","4","16","-20","5","New",,,,"None","None","123",,,,,,"0",,,
"603825be654c0a0dbd6d3a58","seat/saddle",,"Uncategorized","3","16","-2","2","New",,,,"None","none","123",,,,,,"0",,,
"603d56009936f24b1e7f1c86","shifter 3x",,"Uncategorized","1","10","-1","3","New","1",,,"None","none","123",,,,,,"0",,,
"603d6ff99936f24b1e7f1cc6","26 x 1.95 - 2.125 PUNCTURE RESISTANT",,"Tube","0","9","-2","0","New",,,"0","Summit","26 x 1.95-2.125","0",,,,,,"0",,,
"603ea7739936f24b1e7f1d0a","Used pedals",,"Uncategorized","0","8","-3","0","Used",,,"0","None","NA","123",,,,,,"0",,,
"60428bd39936f24b1e7f1f80","tube 26 x 1.5-1.75 Schrader ",,"Tube","10","8","2","1","New",,,"4","None","26 x 1.5-1.75 ","123",,,,,,"0",,,
"60440bc79936f24b1e7f20ba","27.5 x 1.5-1.75 schrader",,"Tube","6","8","-9","3","New",,,"4","None","27.5 x 1.5-1.75","123",,,,,,"0",,,
"60440ffe9936f24b1e7f20be","26 x 1.75-2.35 schrader",,"Tube","30","8","-20","2.2","New",,,"10","None","26 x 1.75-2.35","756928451430",,,,,,"0",,,
"604411079936f24b1e7f20bf","650b x 18-23c Presta",,"Tube","2","8","1","3","New",,,"2","None","650b x 18-23c","123",,,,,,"0",,,
"60464cf99936f24b1e7f2150","Used Crankarm",,"Uncategorized","1","5","0","0","Used",,,,"None","none","123",,,,,,"0",,,
"60464e589936f24b1e7f2156","Retrospec Beaumont 7-spd",,"Bike","8","399.99","-19","210","New",,,"4","Retrospec","none","123",,,,,,"0",,,
"60480b1c24f59345b4467056","shifter pair (3x7) shimano",,"Uncategorized","4","40","-1","10","New",,,"1","None","none","689228602304",,,,,,"0",,,
"6048615824f59345b446709c","Lizard skin bar tape",,"Uncategorized","0","40","0","20.35","New",,,,"None","NA","123",,,,,,"0",,,
"6048634b24f59345b44670a2","Fiber grip (Tub)",,"Uncategorized","0","20","0","16.93","New",,,,"None","none","36121610026",,,,,,"0",,,
"6049669824f59345b4467161","ESI Chunky grips (any color)",,"Uncategorized","3","19","-14","10","New",,,"1","None","none","123",,,,,,"0",,,
"6049805524f59345b4467213","700 x 28c tire panaracer pasela",,"Tire","6","34","-2","17.29","New",,,,"panaracer pasela","700 X 28C","4931253015076",,,,,,"0",,,
"604980e324f59345b446721b","Park Tool Mechanic Shirt",,"Uncategorized","0","36","0","22.71","New",,,,"None","none","123",,,,,,"0",,,
"6049818724f59345b4467227","ESI Extra Chunky Grips (any color)",,"Uncategorized","0","23","-2","13.1","New",,,,"None","none","123",,,,,,"0",,,
"604a9af0e53c17089b0b585b","AME grips",,"Uncategorized","5","9","0","5","New",,,"2","None","none","123",,,,,,"0",,,
"604acabee53c17089b0b5896","700 x 23c tire Kenda Kadence",,"Tire","4","30","-5","15.33","New",,,,"none","700 X 23C","47853630770",,,,,,"0",,,
"604d3c63e53c17089b0b59bd","Rear Wheel Sta Tru 700c ",,"Uncategorized","2","45","-1","1","New",,,,"Sta-Tru","700c, 10spd frhub","123",,,,,,"0",,,
"604d673ae53c17089b0b59d3","Full fender & install (hardcore fenders, $50 retail)",,"Uncategorized","1","65","2","25.53","New",,,"0","None","none","123",,,,,,"0",,,
"604e6da8e53c17089b0b5a24","kool stop road cartridge and pad",,"Uncategorized","0","20","2","11.71","New",,,,"None","none","760251075102",,,,,,"0",,,
"604e72e1e53c17089b0b5a6c","27 x 1 1/4 tire panaracer pasela",,"Tire","2","30","-2","15","New",,,,"panaracer pasela","27 x 1-1/4","705160006441",,,,,,"0",,,
"604e7371e53c17089b0b5a7c","27 x 1 1/4 wheel",,"Uncategorized","0","56","-1","28","New",,,,"None","27 x 1 1/4","123",,,,,,"0",,,
"604e8249e53c17089b0b5a9a","27 x 1 1/4 tire cheap",,"Tire","6","10","-4","4","New",,,,"None","27 x 1-1/4","848712030041",,,,,,"0",,,
"604e82d2e53c17089b0b5aa4","kool stop continental brake pads",,"Uncategorized","4","10.5","-1","5.4","New",,,,"None","none","760251001316",,,,,,"0",,,
"604e8807e53c17089b0b5aae","700 x 20-32c tube ",,"Tube","8","12","1","6","New","1",,"2","None","700 x 23-32","123",,,,,,"0",,,
"604fc1ebe53c17089b0b5b1d","26 x 2.10 kenda small block 8 tire",,"Tire","0","40","0","14.5","New",,,,"None","26 x 2.10","47853623727",,,,,,"0",,,
"604fcd95e53c17089b0b5b43","clean motion bell",,"bell / horn","4","10","-18","2.54","New",,,,"None","none","544989764329",,,,,,"0",,,
"60514722e53c17089b0b5c2c","ESI bar tape",,"Uncategorized","1","34","-2","22.76","New",,,,"None","none","123",,,,,,"0",,,
"60514773e53c17089b0b5c36","chamois butter stick",,"Uncategorized","0","3","-1","1.52","New",,,,"None","none","657399000410",,,,,,"0",,,
"60552b79e53c17089b0b5e1d","V Brake tektro",,"Uncategorized","2","20","1","13.6","New",,,"2","None","none","4717592010664",,,,,,"0",,,
"60552c3ce53c17089b0b5e1e","Planet bike mini pump",,"Uncategorized","3","15","0","7.62","New",,,"1","None","none","642016100901",,,,,,"0",,,
"60552e79e53c17089b0b5e21","5 speed shifter thumby sunrace",,"Uncategorized","2","15","2","3.78","New",,,"1","None","none","4710944239867",,,,,,"0",,,
"6056758ae53c17089b0b5f0f","3x8 drop bar shifter claris",,"Uncategorized","0","130","0","85","New",,,,"None","none","689228241190",,,,,,"0",,,
"605678d3e53c17089b0b5f15","FSA 50t chainring 110 BCD",,"Uncategorized","0","40","-1","0","New",,,,"none","none","123",,,,,,"0",,,
"60590ed32e67d7161953692b","silica bar tape",,"Uncategorized","2","25","-5","16.69","New",,,"2","None","none","192580001017",,,,,,"0",,,
"605912d22e67d71619536941","700 x 25c tire road folding bead",,"Tire","2","30","1","17.29","New","1",,"1","schwalbe lugano","700 X 25C","4026495864817",,,,,,"0",,,
"605913582e67d71619536942","700 x 23c tire road CST ",,"Tire","4","15","-2","8.18","New",,,"2","None","700 X 23C","6933882510319",,,,,,"0",,,
"605a0c1c2e67d716195369d1","Shifter 3X front",,"Uncategorized","2","20","1","8.5","New","1",,,"None","none","192790447506",,,,,,"0",,,
"605a0caf2e67d716195369da","blue shop towels",,"Uncategorized","8","0","0","0","New",,,,"None","none","123",,,,,,"0",,,
"605a37802e67d71619536a03","Brake Pad",,"Brake","1","3.5","-49","3.5","Used",,,,"None","none",,,,,,,"0",,,
"605b74db2e67d71619536aa5","Terry road saddle",,"Uncategorized","0","90","0","50.57","New",,,,"None","none","666953119697",,,,,,"0",,,
"605b762c2e67d71619536aae","panaracer Race A Evo ",,"Tire","0","55","-1","27.97","New",,,,"None","700 X 28C","4931253019746",,,,,,"0",,,
"605b77bf2e67d71619536ac4","FSA Bottom bracket square taper 113mm spindle",,"Uncategorized","3","18","0","11.96","New",,,,"FSA","68 shell x 113 spindle","400310051523",,,,,,"0",,,
"605b78172e67d71619536ac8","FSA Bottom bracket square taper 110.5mmspindle",,"Uncategorized","2","18","0","11.96","New",,,,"FSA","68 shell x 110.5 spindle","400310052322",,,,,,"0",,,
"605b78c12e67d71619536ace","Ultracycle U Lock mini",,"Uncategorized","6","25","-11","13.02","New","1",,,"None","3.5"" x 5.5""","756928080081",,,,,,"0",,,
"605b790c2e67d71619536ad2","Ultracycle U lock standard size",,"Uncategorized","20","27.99","-106","13.99","New",,,"5","None","4.25"" x 8""","756928080098",,,,,,"0",,,
"605b79c62e67d71619536ad9","26 x 1.95 tire UC black",,"Tire","6","14","-11","6.55","New","1",,,"None","26 x 1.95","756928460357",,,,,,"0",,,
"605b7a3b2e67d71619536ade","DUELER 2.1, 26'' / 559, 2.125'', Black",,"TIRES","4","20","-6","6.88","New",,,,"ULTRACYCLE","26'' / 559/2.125''/Black","756928460128",,,,,,"0",,,
"605b7b062e67d71619536ae4","Kool Stop thinline salmon V pads",,"Uncategorized","0","12","-3","6.37","New",,,,"Kool Stop","none","760251001194",,,,,,"0",,,
"605b7c562e67d71619536aeb","Sapim Race Spoke 288mm (x quanitity 32)",,"Uncategorized","0","20.8","0","9.92","New",,,"0","None","288mm, 2.0/1.8/2.0","123",,,,,,"0",,,
"605b7f0e2e67d71619536afa","Wheelsmith Brass Nipples 12mm",,"Uncategorized","0","8","-1","3.54","New",,,,"None","12mm 2.0 mm 14 gauge","844171050736",,,,,,"0",,,
"605bbf902e67d71619536b7c","summit seatpost clamp",,"Uncategorized","1","10","-1","4","New",,,,"None","NA","123",,,,,,"0",,,
"605f7e2f2e67d71619536cd8","26"" (559x21) Rear Wheel (Freewheel, QR, Schrader))",,"Wheel","1","60","-2","30","New",,,,"Sta-Tru","559-21","0",,,,,,"0",,,
"606100902e67d71619536df3","bar tape ciclovation",,"Uncategorized","1","22","-6","13","New",,,,"None","none","123",,,,,,"0",,,
"6061f9372e67d71619536e02","saddle road gel steel rail",,"Uncategorized","0","90","0","50.57","New",,,,"None","none","666953119697",,,,,,"0",,,
"6061fb212e67d71619536e0a","Sta Tru silver front wheel 23-32 road",,"Wheel","1","80","-5","65","New",,,,"None","700c x 100mm spacing","834732001840",,,,,,"0",,,
"60623e652e67d71619536e89","retrospec bike",,"Bike","0","220","-3","0","New","1",,,"retrospec","57","0",,,,,,"0",,,
"6066161a2e67d7161953713d","SPD SL pedal pd-r540",,"Uncategorized","2","45","-3","25","New",,,,"Shimano","none","689228069794",,,,,,"0",,,
"6066441c2e67d716195371ca","Bargain Bin",,"Uncategorized","0","1","-6","1","New",,,,"none","none","123",,,,,,"0",,,
"60664dd12e67d716195371ee","27.5 x 1.5-1.75 presta tube",,"Tube","5","8","-8","3","New",,,,"None","27.5 x 1.5-1.75","123",,,,,,"0",,,
"60677cf92e67d71619537260","Used Mavic Open Pro--Ultegra rear wheel",,"Wheel","0","50","0","0","Used",,,,"0","700c x 130mm OLD","0",,,,,,"0",,,
"6068cb6a2e67d71619537365","used rack",,"Uncategorized","0","5","-2","0","Used",,,,"None","none","123",,,,,,"0",,,
"6068ced42e67d71619537374","ass saver blue plastic rear fender",,"Uncategorized","3","6","0","1","New",,,,"none","none","123",,,,,,"0",,,
"6068d4852e67d71619537378","bargain bin $1",,"Uncategorized","0","1","-3","0","Used",,,,"None","none","123",,,,,,"0",,,
"606cd37383649433d3966336","retrospec harper with accessories",,"Uncategorized","1","300","-1","1","New","1",,,"None","none","123",,,,,,"0",,,
"606e165983649433d39663d7","cane creek brake hoods",,"Uncategorized","0","10","0","4.22","New",,,,"None","none","123",,,,,,"0",,,
"606e1bda83649433d39663ed","Sta-Tru Rear 6/7/8spd FW 700c hybrid wheel",,"Wheel","1","85","-10","41.52","New",,,,"None","700c x 35c","834732001086",,,,,,"0",,,
"606e347583649433d3966404","Sapim CX-Ray elliptical spoke",,"Wheel","0","3.75","0","1.86","New",,,,"None","none","123",,,,,,"0",,,
"606f78cb83649433d3966482","Sta-Tru 700x23 front wheel",,"Wheel","0","65.49","-3","0","New",,,,"Sta-Tru","700x23-32","834732001840",,,,,,"0",,,
"606f805683649433d396648c","Sta-Tru 700x23x130 rear cassette wheel schrader",,"Wheel","0","89.99","-1","0","New",,,,"Sta-Tru","700x23x130","834732007521",,,,,,"0",,,
"6071e88183649433d396657a","slime tubeless tape",,"Wheel","0","10","0","6.75","New",,,,"None","none","716281508943",,,,,,"0",,,
"6071e9b383649433d3966582","ciclovation inline frame mount cable adjustment",,"Uncategorized","0","8","0","3.69","New",,,,"None","none","4713057601064",,,,,,"0",,,
"6071f57b83649433d39665ca","blackspire track chainring 144BCD",,"Uncategorized","0","78","-1","38","New",,,,"None","none","123",,,,,,"0",,,
"6071f8f183649433d39665d0","Muc Off tubeless air valve set",,"Wheel","0","30","0","18.31","New",,,,"None","none","123",,,,,,"0",,,
"6074af1183649433d39666e3","Axiom rear rack",,"Uncategorized","0","36.99","-3","18.82","New",,,,"None","none","123",,,,,,"0",,,
"6074b2c383649433d39666ec","Planet Bike beamer front light",,"Uncategorized","3","18","-2","9.16","New",,,"1","none","none","642016302909",,,,,,"0",,,
"60760e5a83649433d396675e","honey stingers box",,"Uncategorized","0","24","-2","13.53","New",,,,"None","none","123",,,,,,"0",,,
"60760ea083649433d3966762","box chain tensioner",,"Uncategorized","0","30","-1","18.17","New",,,,"None","none","123",,,,,,"0",,,
"60760ecc83649433d3966766","box one seatpost clamp",,"Uncategorized","0","20","-1","12.11","New",,,,"None","none","123",,,,,,"0",,,
"6077737383649433d3966807","700 x 38 CST Tire",,"Tire","0","16","-7","0","New",,,,"CST","700 x 38C","0",,,,,,"0",,,
"607b5edd83649433d3966a46","Sta Tru wheel 700x23-32  Silver  10 mm QR  Rear  8/9/10",,"Wheel","1","90","-7","45","New",,,,"Sta-Tru","700c","834732007521",,,,,,"0",,,
"6080673383649433d3966bbf","shimano PD-M324 flat/SPD pedals",,"Uncategorized","1","80","-1","39","New",,,,"Shimano","none","689228072466",,,,,,"0",,,
"6080a11183649433d3966c3f","Security Deposit",,"Uncategorized","-20","46.19","-1","0","Used","1",,,"None","0","0",,,,,,"0",,,
"6083c8ad3d5428089dccbc6d","Retrospec Harper coaster brake",,"Bike","8","250","-4","180","New","1",,"3","Retrospec","none","123",,,,,,"0",,,
"6083c9263d5428089dccbc6e","Retrospec Harper handbrake (after $50 deposit)",,"Bike","5","250","-37","180","New","1",,,"Retrospec","none","123",,,,,,"0",,,
"60889d703d5428089dccbe52","700 x 25-32 sta tru rr wheel 8-10spd DT Swiss/Shimano",,"Wheel","0","123.99","-1","61.51","New",,,,"Sta-Tru","700x23-32","834732008160",,,,,,"0",,,
"60889dbd3d5428089dccbe56","700 x 23-32 sta tru fr wheel QR DTswiss/Shimano",,"Wheel","0","114.99","-1","56.9","New",,,,"Sta-Tru","700x23-32","834732008153",,,,,,"0",,,
"60889e033d5428089dccbe5a","Delta theft-proof skewers",,"Wheel","3","15.99","1","8.13","New",,,"1","None","9&10mm QR 130-135 spaced","582651300",,,,,,"0",,,
"60889f0e3d5428089dccbe5f","park tool chain wear indicator",,"Tool","0","10.95","-1","5.59","New",,,,"park tool","none","763477001344",,,,,,"0",,,
"60889fed3d5428089dccbe63","Park Tool 3-way socket",,"tool","0","14.95","-1","7.63","New",,,,"park tool","none","763477007179",,,,,,"0",,,
"6088a0463d5428089dccbe67","park tool compact bottom bracket tool",,"tool","0","13.95","-1","6.85","New",,,,"park tool","none","763477000590",,,,,,"0",,,
"6088a0943d5428089dccbe6b","park tool 5-12 speed chain tool ct3.3",,"tool","0","37.95","-1","20.74","New",,,,"park tool","none","763477002372",,,,,,"0",,,
"6088a12d3d5428089dccbe6f","park tool JIS spec phillips screwdriver",,"tool","0","32.95","-1","17.87","New",,,,"park tool","none","763477002723",,,,,,"0",,,
"6088a1943d5428089dccbe73","Kool Stop tire bead jack",,"tool","0","15","-1","7.65","New",,,,"Kool Stop","none","760251097012",,,,,,"0",,,
"6088a1dd3d5428089dccbe77","axiom 13liter saddle bag",,"Uncategorized","0","104","-1","52.2","New",,,,"Axiom","none","58817382420",,,,,,"0",,,
"6089c5c43d5428089dccbef8","700 x 23-25mm Schrader Thorn-Resistant Tube",,"Tube","2","9","-10","9","New",,,,"Ultracycle","700 x 23-25","1234",,,,,,"0",,,
"608b9f483d5428089dccc001","PARK PH-1.2 P-HANDLED HEX SET",,"Tool","0","60","-1","45.43","New",,,,"Parktool","None","0",,,,,,"0",,,
"608b9f6f3d5428089dccc003","PARK AWS-3 Y HEX WRCH",,"Tool","0","12","0","6.13","New",,,,"Parktool","None","0",,,,,,"0",,,
"608b9fa53d5428089dccc005","Parktool FR-5.2",,"Tool","0","7","-1","3.86","New",,,,"Parktool","None","0",,,,,,"0",,,
"608b9ff13d5428089dccc010","PARKTOOL MLP-1.2,MASTER LINK PLIER",,"Tool","0","20","-1","8.46","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba03c3d5428089dccc012","PARKTOOL SWR-8 3/8'' DRIVE RATCHET  HANDLE,20cm",,"Tool","0","20","-1","11.93","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba0693d5428089dccc014","PARK SCW-13 CONE WRENCH-13MM",,"Tool","0","8","-2","4.33","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba0813d5428089dccc016","PARK SCW-15 CONE WRENCH-15MM",,"Tool","0","8","-2","4.33","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba0a43d5428089dccc018","PARK SCW-16 CONE WRENCH-16MM",,"Tool","0","8","-1","4.33","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba0be3d5428089dccc01a","PARK SCW-19 CONE WRENCH-19MM",,"Tool","0","8","-1","4.33","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba16a3d5428089dccc01c","PARK ST-3 3-WAY SOCKET",,"Tool","0","15","-1","7.63","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba1f53d5428089dccc01e","KMC REVERSIBLE CHAIN TOOL",,"Tool","0","27","0","18.32","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba2293d5428089dccc020","PARK SCW-14 CONE WRENCH-14MM",,"Tool","0","8","-1","4.33","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba2493d5428089dccc022","PARK SCW-18 CONE WRENCH-18MM",,"Tool","0","8","-1","4.33","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba2673d5428089dccc024","PARK SPK-1 STAINLS STEEL SPORK",,"Tool","0","6","0","3.83","New",,,,"Parktool","None","0",,,,,,"0",,,
"608ba2ba3d5428089dccc026","Ciclovation Leather Touch Black Bar Tape",,"Bar Tape","0","15","-2","10","New",,,,"Ciclovation","None","0",,,,,,"0",,,
"608ba3133d5428089dccc028","Sta-Tru 700x35C Front Wheel 6 Bolt Disc",,"Wheel","0","90","-1","41.52","New",,,,"Sta-Tru","700x35","0",,,,,,"0",,,
"608ba33c3d5428089dccc02a","Sta-Tru 700x35C Rear Wheel 6 Bolt Disc Cassette",,"Wheel","0","100","-1","52.28","New",,,,"Sta-Tru","700x35","0",,,,,,"0",,,
"608ba3703d5428089dccc02c","CUSHCORE,AIR VALVES,44MM,PAIR",,"Valve Stems","0","30","-1","17.55","New",,,,"Cushcore","44 mm Presta","0",,,,,,"0",,,
"608ba3a83d5428089dccc02e","WTB TIRE,VENTURE 700Cx40 TAN TCS",,"Tire","0","60","-2","30.54","New",,,,"WTB","700x40C","0",,,,,,"0",,,
"608ba4433d5428089dccc037","PARK CT-3.3 CHAIN TOOL",,"Tool","0","40","-1","20.74","New",,,,"park tool","None","0",,,,,,"0",,,
"608c5f103d5428089dccc07c","trek 7000",,"Bike","0","50","-1","50","Used",,,,"refurb","none","123",,,,,,"0",,,
"608c91db3d5428089dccc0f0","ODI bar tape black",,"Bar Tape","4","25","0","12.09","New",,,"2","None","None","123",,,,,,"0",,,
"609089fa3d5428089dccc16e","Panaracer 700x32",,"Tire","5","30","-2","15","New",,,,"Panaracer","700 X 32C","0",,,,,,"0",,,
"60945a373d5428089dccc2d6","random used wheel 26""",,"Wheel","1","40","-3","40","Used",,,,"none","26""","0",,,,,,"0",,,
"6099bca63d5428089dccc4fd","used retrospec",,"Bike","190000000","150","-8","1","Used",,,,"0","none","123",,,,,,"0",,,
"609be72e3d5428089dccc58f","used lock",,"lock","1","15","-3","1","Used",,,,"0","1","1",,,,,,"0",,,
"609d62f83d5428089dccc63e","kool stop canti studded brake pads",,"Brake","0","7","-2","4.6","New",,,,"Kool Stop","none","760251001064",,,,,,"0",,,
"609d7cbe3d5428089dccc65b","20 x 1.50 Bontrager, Schrader",,"Tube","1","12","-1","9","New",,,,"Bontrager","20 x 1.50","1",,,,,,"0",,,
"609ee51e3d5428089dccc722","Park tool socket/bit set 1.2",,"Tool","0","53","0","29.41","New",,,,"Parktool","None","160046390",,,,,,"0",,,
"609eed7c3d5428089dccc749","SR-12 CHAIN WHIP TOOL",,"Tool","0","30","0","17.01","New",,,,"Parktool","None","0",,,,,,"0",,,
"609eee223d5428089dccc74d","AWS-1 Tritool",,"Tool","0","10","0","6.56","New",,,,"Parktool","None","0",,,,,,"0",,,
"609eeece3d5428089dccc757","PAW-6 Wrench",,"Tool","0","20","0","11.89","New",,,,"Parktool","None","0",,,,,,"0",,,
"609eef2c3d5428089dccc75b","SBS-1.2 SOCKET & BIT SET",,"Tool","0","40","0","29.41","New",,,,"Parktool","None","0",,,,,,"0",,,
"609eefd73d5428089dccc75f","DSP COBLTBLUE 2.5mm",,"Bar Tape","0","35","-1","21.84","New",,,,"LizardSkin","2.5mm","0",,,,,,"0",,,
"609ef05f3d5428089dccc763","MUC-OFF RIM TAPE Tubeless",,"Uncategorized","0","12","-2","7.34","New",,,,"Muc Off","21mm","0",,,,,,"0",,,
"609ef0c73d5428089dccc76a","Finish Line Tubeless Sealant",,"Uncategorized","0","15","-2","7.65","New",,,,"Finish Line","8oz","0",,,,,,"0",,,
"60a031453d5428089dccc79e","700c x 18-23 80mm valve presta",,"Tube","6","10","-2","8.13","New",,,,"Q Tubes","700c x 18-23","1234",,,,,,"0",,,
"60a031fb3d5428089dccc7a2","20 x 1.75-2.125 CST schrader ",,"Tube","2","8","-1","5.66","New",,,,"CST","20 x 1.75 - 2.125","222",,,,,,"0",,,
"60a032743d5428089dccc7a8","20 x 1.50 Vittoria Randonneur Classic Tire",,"Tire","2","26","-2","21.6","New",,,,"Vittoria","20 x 1.50","321",,,,,,"0",,,
"60a069a13d5428089dccc7c4","20 x 1-1/8 Street Fit presto tube",,"Tube","2","9","-2","7.62","New",,,,"Street Fit","20 x 1-1/8","567",,,,,,"0",,,
"60a4461d3d5428089dccc8af","Used Basket",,"Bar Tape","1","20","-3","20","Used",,,,"0","none","123",,,,,,"0",,,
"60a6a2fd3d5428089dccc915","Wald Basket (LARGE) & Install",,"Basket","3","40","-4","16.32","New",,,,"Wald","18 x 13","31901920",,,,,,"0",,,
"60a6a68e3d5428089dccc916","OEM black plastic Pedals 9/16""",,"Pedals","6","10","-2","5.56","New",,,,,"9/16""","16751682235",,,,,,"0",,,
